 -0.45106069   0.54961904   0.38700000 
 -0.44526607   0.55349088   0.38700000 
 -0.43947145   0.55736272   0.38700000 
 -0.43367684   0.56123456   0.38700000 
 -0.42788222   0.56510640   0.38700000 
 -0.42208760   0.56897824   0.38700000 
 -0.41629298   0.57285008   0.38700000 
 -0.41049836   0.57672192   0.38700000 
 -0.40470375   0.58059376   0.38700000 
 -0.39890913   0.58446560   0.38700000 
 -0.39311451   0.58833743   0.38700000 
 -0.38731989   0.59220927   0.38700000 
 -0.38152527   0.59608111   0.38700000 
 -0.37573066   0.59995295   0.38700000 
 -0.36993604   0.60382479   0.38700000 
 -0.36414142   0.60769663   0.38700000 
 -0.35834680   0.61156847   0.38700000 
 -0.35255218   0.61544031   0.38700000 
 -0.34675757   0.61931215   0.38700000 
 -0.34096295   0.62318399   0.38700000 
 -0.33516833   0.62705583   0.38700000 
 -0.33838023   0.63306488   0.38700000 
 -0.34159213   0.63907392   0.38700000 
 -0.34480403   0.64508297   0.38700000 
 -0.34801594   0.65109201   0.38700000 
 -0.35122784   0.65710106   0.38700000 
 -0.35443974   0.66311010   0.38700000 
 -0.35765164   0.66911915   0.38700000 
 -0.36086354   0.67512819   0.38700000 
 -0.36407544   0.68113724   0.38700000 
 -0.36728735   0.68714629   0.38700000 
 -0.37049925   0.69315533   0.38700000 
 -0.37371115   0.69916438   0.38700000 
 -0.37692305   0.70517342   0.38700000 
 -0.38013495   0.71118247   0.38700000 
 -0.38334685   0.71719151   0.38700000 
 -0.38655876   0.72320056   0.38700000 
 -0.38977066   0.72920961   0.38700000 
 -0.39298256   0.73521865   0.38700000 
 -0.39619446   0.74122770   0.38700000 
 -0.39940636   0.74723674   0.38700000 
 -0.40261826   0.75324579   0.38700000 
 -0.40583017   0.75925483   0.38700000 
 -0.40904207   0.76526388   0.38700000 
 -0.41225397   0.77127292   0.38700000 
 -0.41546587   0.77728197   0.38700000 
 -0.41867777   0.78329102   0.38700000 
 -0.42188967   0.78930006   0.38700000 
 -0.42510157   0.79530911   0.38700000 
 -0.42831348   0.80131815   0.38700000 
 -0.43152538   0.80732720   0.38700000 
 -0.43473728   0.81333624   0.38700000 
 -0.43794918   0.81934529   0.38700000 
 -0.44116108   0.82535433   0.38700000 
 -0.44437298   0.83136338   0.38700000 
 -0.44758489   0.83737243   0.38700000 
 -0.45079679   0.84338147   0.38700000 
 -0.45400869   0.84939052   0.38700000 
 -0.45722059   0.85539956   0.38700000 
 -0.46043249   0.86140861   0.38700000 
 -0.46364439   0.86741765   0.38700000 
 -0.46685630   0.87342670   0.38700000 
 -0.47006820   0.87943575   0.38700000 
 -0.47328010   0.88544479   0.38700000 
 -0.47649200   0.89145384   0.38700000 
 -0.47970390   0.89746288   0.38700000 
 -0.48291580   0.90347193   0.38700000 
 -0.48612771   0.90948097   0.38700000 
 -0.48933961   0.91549002   0.38700000 
 -0.49255151   0.92149906   0.38700000 
 -0.49576341   0.92750811   0.38700000 
 -0.50147747   0.92369009   0.38700000 
 -0.50719154   0.91987208   0.38700000 
 -0.51290560   0.91605406   0.38700000 
 -0.51861966   0.91223605   0.38700000 
 -0.52433373   0.90841803   0.38700000 
 -0.53004779   0.90460002   0.38700000 
 -0.53576185   0.90078200   0.38700000 
 -0.54147592   0.89696399   0.38700000 
 -0.54718998   0.89314598   0.38700000 
 -0.55290404   0.88932796   0.38700000 
 -0.55861811   0.88550995   0.38700000 
 -0.56433217   0.88169193   0.38700000 
 -0.57004623   0.87787392   0.38700000 
 -0.57576030   0.87405590   0.38700000 
 -0.58147436   0.87023788   0.38700000 
 -0.58718842   0.86641987   0.38700000 
 -0.59290249   0.86260185   0.38700000 
 -0.59861655   0.85878384   0.38700000 
 -0.60433061   0.85496582   0.38700000 
 -0.61004468   0.85114781   0.38700000 
 -0.61575874   0.84732979   0.38700000 
 -0.62147280   0.84351178   0.38700000 
 -0.62718687   0.83969377   0.38700000 
 -0.63290093   0.83587575   0.38700000 
 -0.63861499   0.83205774   0.38700000 
 -0.64432906   0.82823972   0.38700000 
 -0.65004312   0.82442171   0.38700000 
 -0.65575718   0.82060369   0.38700000 
 -0.66147125   0.81678567   0.38700000 
 -0.66718531   0.81296766   0.38700000 
 -0.67147369   0.81819307   0.38700000 
 -0.67576208   0.82341848   0.38700000 
 -0.68005046   0.82864389   0.38700000 
 -0.68433884   0.83386930   0.38700000 
 -0.68862723   0.83909471   0.38700000 
 -0.69291561   0.84432012   0.38700000 
