  EFID    16/03/13     #     75  400ms             0  65  65
 8.795094993e-03 8.773436820e-03 8.735539891e-03 8.680974990e-03 8.609414698e-03
 8.520636741e-03 8.414525148e-03 8.291069222e-03 8.150360400e-03 7.992587171e-03
 7.818028313e-03 7.627044728e-03 7.420070232e-03 7.197601633e-03 6.960188452e-03
 6.708422594e-03 6.442928276e-03 6.164352421e-03 5.873355738e-03 5.570604601e-03
 5.256763834e-03 4.932490445e-03 4.598428306e-03 4.255203779e-03 3.903422215e-03
 3.543665289e-03 3.176489072e-03 2.802422779e-03 2.421968100e-03 2.035599031e-03
 1.643762145e-03 1.246877215e-03 8.453381546e-04 4.395142430e-04 2.975171646e-05
 5.965349854e-03 6.084264628e-03 6.207449067e-03 6.334658575e-03 6.465611623e-03
 6.599989643e-03 6.737436612e-03 6.877558222e-03 7.019920664e-03 7.164049109e-03
 7.309425986e-03 7.455489226e-03 7.601630625e-03 7.747194493e-03 7.891476754e-03
 8.033724670e-03 8.173137334e-03 8.308867109e-03 8.440022145e-03 8.565670112e-03
 8.684843258e-03 8.796544874e-03 8.899757205e-03 8.993450783e-03 9.076595123e-03
 9.148170616e-03 9.207181412e-03 9.252668981e-03 9.283725993e-03 9.299510087e-03
 9.299257064e-03 9.282293029e-03 9.248045010e-03 9.196049646e-03 9.125959584e-03
 9.037547347e-03 8.930706539e-03 8.805450375e-03 8.661907663e-03 8.500316453e-03
 8.321015693e-03 8.124435264e-03 7.911084830e-03 7.681541960e-03 7.436439917e-03
 7.176455541e-03 6.902297539e-03 6.614695473e-03 6.314389651e-03 6.002122072e-03
 5.678628499e-03 5.344631706e-03 5.000835873e-03 4.647922089e-03 4.286544880e-03
 3.917329686e-03 3.540871167e-03 3.157732251e-03 2.768443807e-03 2.373504856e-03
 1.973383222e-03 1.568516550e-03 1.159313616e-03 7.461559000e-04 3.293993585e-04
 6.179101542e-03 6.305213217e-03 6.436014671e-03 6.571256275e-03 6.710650042e-03
 6.853869997e-03 7.000551925e-03 7.150292422e-03 7.302647329e-03 7.457129660e-03
 7.613207217e-03 7.770300082e-03 7.927778193e-03 8.084959209e-03 8.241106855e-03
 8.395429945e-03 8.547082272e-03 8.695163562e-03 8.838721657e-03 8.976756117e-03
 9.108223382e-03 9.232043613e-03 9.347109287e-03 9.452295559e-03 9.546472316e-03
 9.628517787e-03 9.697333450e-03 9.751859879e-03 9.791093102e-03 9.814100937e-03
 9.820038722e-03 9.808163842e-03 9.777848450e-03 9.728589856e-03 9.660018125e-03
 9.571900567e-03 9.464142973e-03 9.336787564e-03 9.190007845e-03 9.024100649e-03
 8.839475806e-03 8.636643938e-03 8.416202937e-03 8.178823686e-03 7.925235551e-03
 7.656212122e-03 7.372557619e-03 7.075094260e-03 6.764650841e-03 6.442052664e-03
 6.108112892e-03 5.763625330e-03 5.409358593e-03 5.046051569e-03 4.674410085e-03
 4.295104625e-03 3.908768988e-03 3.515999739e-03 3.117356333e-03 2.713361793e-03
 2.304503827e-03 1.891236303e-03 1.473980992e-03 1.053129506e-03 6.290453687e-04
 6.389882977e-03 6.523446661e-03 6.662154600e-03 6.805750872e-03 6.953940294e-03
 7.106389419e-03 7.262726482e-03 7.422540271e-03 7.585378052e-03 7.750742768e-03
 7.918089778e-03 8.086823396e-03 8.256293482e-03 8.425792334e-03 8.594552086e-03
 8.761742858e-03 8.926471862e-03 9.087783696e-03 9.244662043e-03 9.396033009e-03
 9.540770278e-03 9.677702275e-03 9.805621455e-03 9.923295756e-03 1.002948219e-02
 1.012294244e-02 1.020246009e-02 1.026685928e-02 1.031502400e-02 1.034591760e-02
 1.035860161e-02 1.035225326e-02 1.032618079e-02 1.027983599e-02 1.021282321e-02
 1.012490472e-02 1.001600182e-02 9.886192127e-03 9.735702898e-03 9.564901057e-03
 9.374280350e-03 9.164446342e-03 8.936099951e-03 8.690020250e-03 8.427047177e-03
 8.148064761e-03 7.853985321e-03 7.545735006e-03 7.224240934e-03 6.890420048e-03
 6.545169759e-03 6.189360322e-03 5.823828873e-03 5.449374982e-03 5.066757580e-03
 4.676693072e-03 4.279854479e-03 3.876871431e-03 3.468330863e-03 3.054778268e-03
 2.636719383e-03 2.214622199e-03 1.788919200e-03 1.360009754e-03 9.282625790e-04
 6.597347819e-03 6.738628566e-03 6.885544013e-03 7.037829674e-03 7.195181797e-03
 7.357259209e-03 7.523683454e-03 7.694037319e-03 7.867862010e-03 8.044653351e-03
 8.223857374e-03 8.404865654e-03 8.587010684e-03 8.769561566e-03 8.951720264e-03
 9.132618664e-03 9.311316686e-03 9.486801712e-03 9.657989603e-03 9.823727577e-03
 9.982799219e-03 1.013393186e-02 1.027580651e-02 1.040707051e-02 1.052635275e-02
 1.063228159e-02 1.072350486e-02 1.079871176e-02 1.085665583e-02 1.089617827e-02
 1.091623069e-02 1.091589629e-02 1.089440845e-02 1.085116591e-02 1.078574371e-02
 1.069789937e-02 1.058757406e-02 1.045488877e-02 1.030013577e-02 1.012376602e-02
 9.926373108e-03 9.708674736e-03 9.471492604e-03 9.215731624e-03 8.942359289e-03
 8.652385905e-03 8.346846245e-03 8.026783042e-03 7.693232554e-03 7.347212333e-03
 6.989711198e-03 6.621681321e-03 6.244032272e-03 5.857626843e-03 5.463278404e-03
 5.061749604e-03 4.653752168e-03 4.239947592e-03 3.820948560e-03 3.397320897e-03
 2.969585937e-03 2.538223160e-03 2.103673015e-03 1.666339833e-03 1.226594761e-03
 6.801114827e-03 6.950390993e-03 7.105829349e-03 7.267153090e-03 7.434047716e-03
 7.606163923e-03 7.783117818e-03 7.964488782e-03 8.149815504e-03 8.338590781e-03
 8.530255621e-03 8.724193063e-03 8.919722078e-03 9.116091824e-03 9.312476519e-03
 9.507971176e-03 9.701588477e-03 9.892257089e-03 1.007882173e-02 1.026004535e-02
 1.043461378e-02 1.060114314e-02 1.075819038e-02 1.090426705e-02 1.103785645e-02
 1.115743403e-02 1.126149074e-02 1.134855879e-02 1.141723910e-02 1.146622936e-02
 1.149435161e-02 1.150057804e-02 1.148405380e-02 1.144411550e-02 1.138030451e-02
 1.129237428e-02 1.118029139e-02 1.104423030e-02 1.088456241e-02 1.070183993e-02
 1.049677587e-02 1.027022097e-02 1.002313908e-02 9.756581957e-03 9.471664566e-03
 9.169541815e-03 8.851387274e-03 8.518374377e-03 8.171660338e-03 7.812372843e-03
 7.441599475e-03 7.060379668e-03 6.669698990e-03 6.270485446e-03 5.863607531e-03
 5.449873723e-03 5.030033160e-03 4.604777231e-03 4.174741878e-03 3.740510402e-03
 3.302616632e-03 2.861548293e-03 2.417750497e-03 1.971629254e-03 1.523554928e-03
 7.000765061e-03 7.158333700e-03 7.322629052e-03 7.493356151e-03 7.670186588e-03
 7.852762548e-03 8.040696713e-03 8.233568863e-03 8.430920138e-03 8.632245908e-03
 8.836987935e-03 9.044526358e-03 9.254171837e-03 9.465158138e-03 9.676635377e-03
 9.887664187e-03 1.009721107e-02 1.030414530e-02 1.050723770e-02 1.070516183e-02
 1.089649791e-02 1.107974008e-02 1.125330729e-02 1.141555825e-02 1.156481051e-02
 1.169936381e-02 1.181752717e-02 1.191764943e-02 1.199815206e-02 1.205756317e-02
 1.209455115e-02 1.210795637e-02 1.209681925e-02 1.206040311e-02 1.199821049e-02
 1.190999183e-02 1.179574633e-02 1.165571479e-02 1.149036539e-02 1.130037313e-02
 1.108659453e-02 1.085003895e-02 1.059183815e-02 1.031321576e-02 1.001545762e-02
 9.699884409e-03 9.367827018e-03 9.020605242e-03 8.659510012e-03 8.285789111e-03
 7.900636227e-03 7.505183063e-03 7.100494133e-03 6.687563877e-03 6.267315688e-03
 5.840602509e-03 5.408208626e-03 4.970852395e-03 4.529189623e-03 4.083817384e-03
 3.635278124e-03 3.184063873e-03 2.730620487e-03 2.275351817e-03 1.818623748e-03
 7.195839209e-03 7.362024604e-03 7.535536137e-03 7.716051980e-03 7.903225672e-03
 8.096690996e-03 8.296060651e-03 8.500920491e-03 8.710821071e-03 8.925267855e-03
 9.143710957e-03 9.365534939e-03 9.590048957e-03 9.816477452e-03 1.004395155e-02
 1.027150139e-02 1.049804964e-02 1.072240661e-02 1.094326737e-02 1.115921146e-02
 1.136870572e-02 1.157011096e-02 1.176169299e-02 1.194163848e-02 1.210807617e-02
 1.225910336e-02 1.239281749e-02 1.250735223e-02 1.260091702e-02 1.267183847e-02
 1.271860161e-02 1.273988909e-02 1.273461614e-02 1.270195904e-02 1.264137522e-02
 1.255261382e-02 1.243571604e-02 1.229100550e-02 1.211906950e-02 1.192073277e-02
 1.169702528e-02 1.144914631e-02 1.117842682e-02 1.088629212e-02 1.057422643e-02
 1.024374060e-02 9.896343722e-03 9.533519163e-03 9.156705160e-03 8.767279752e-03
 8.366549800e-03 7.955743609e-03 7.536006662e-03 7.108399941e-03 6.673900328e-03
 6.233402630e-03 5.787722824e-03 5.337602156e-03 4.883711829e-03 4.426658009e-03
 3.966987000e-03 3.505190416e-03 3.041710246e-03 2.576943754e-03 2.111248131e-03
 7.385835679e-03 7.561002656e-03 7.744123852e-03 7.934838263e-03 8.132776721e-03
 8.337566299e-03 8.548825745e-03 8.766155522e-03 8.989125275e-03 9.217260510e-03
 9.450029417e-03 9.686830226e-03 9.926979187e-03 1.016969922e-02 1.041410929e-02
 1.065921458e-02 1.090389792e-02 1.114691260e-02 1.138687732e-02 1.162227392e-02
 1.185144847e-02 1.207261685e-02 1.228387534e-02 1.248321729e-02 1.266855619e-02
 1.283775572e-02 1.298866644e-02 1.311916845e-02 1.322721934e-02 1.331090488e-02
 1.336848979e-02 1.339846662e-02 1.339959974e-02 1.337096117e-02 1.331195567e-02
 1.322233362e-02 1.310219060e-02 1.295195423e-02 1.277235944e-02 1.256441456e-02
 1.232936042e-02 1.206862485e-02 1.178377590e-02 1.147647627e-02 1.114844080e-02
 1.080139850e-02 1.043706003e-02 1.005709104e-02 9.663091229e-03 9.256578916e-03
 8.838980497e-03 8.411624120e-03 7.975736902e-03 7.532444978e-03 7.082775746e-03
 6.627661753e-03 6.167945726e-03 5.704386360e-03 5.237664535e-03 4.768389705e-03
 4.297106288e-03 3.824299891e-03 3.350403291e-03 2.875802095e-03 2.400840049e-03
 7.570210892e-03 7.754785294e-03 7.947956510e-03 8.149308226e-03 8.358445065e-03
 8.574992847e-03 8.798586942e-03 9.028855206e-03 9.265399606e-03 9.507778512e-03
 9.755490286e-03 1.000795812e-02 1.026451589e-02 1.052439470e-02 1.078671010e-02
 1.105044994e-02 1.131446319e-02 1.157745004e-02 1.183795406e-02 1.209435713e-02
 1.234487809e-02 1.258757637e-02 1.282036152e-02 1.304100999e-02 1.324719004e-02
 1.343649534e-02 1.360648754e-02 1.375474658e-02 1.387892911e-02 1.397683152e-02
 1.404645187e-02 1.408605166e-02 1.409421188e-02 1.406987854e-02 1.401239449e-02
 1.392151507e-02 1.379740673e-02 1.364062870e-02 1.345209988e-02 1.323305527e-02
 1.298499354e-02 1.270961890e-02 1.240878267e-02 1.208442759e-02 1.173853683e-02
 1.137308954e-02 1.099002386e-02 1.059120761e-02 1.017841631e-02 9.753317920e-03
 9.317463463e-03 8.872282505e-03 8.419082564e-03 7.959051544e-03 7.493262409e-03
 7.022679413e-03 6.548165332e-03 6.070489252e-03 5.590334578e-03 5.108306987e-03
 4.624942170e-03 4.140713211e-03 3.656037529e-03 3.171283353e-03 2.686775683e-03
 7.748385132e-03 7.942884617e-03 8.146608863e-03 8.359068155e-03 8.579842788e-03
 8.808570700e-03 9.044921955e-03 9.288570536e-03 9.539168317e-03 9.796322490e-03
 1.005957606e-02 1.032839051e-02 1.060212977e-02 1.088004486e-02 1.116125887e-02
 1.144475227e-02 1.172934871e-02 1.201370181e-02 1.229628369e-02 1.257537623e-02
 1.284906625e-02 1.311524600e-02 1.337162065e-02 1.361572419e-02 1.384494575e-02
 1.405656659e-02 1.424780991e-02 1.441589821e-02 1.455812605e-02 1.467194093e-02
 1.475501553e-02 1.480532773e-02 1.482123341e-02 1.480152498e-02 1.474547180e-02
 1.465283975e-02 1.452388823e-02 1.435934463e-02 1.416035834e-02 1.392844572e-02
 1.366542318e-02 1.337333086e-02 1.305435943e-02 1.271078278e-02 1.234489634e-02
 1.195896560e-02 1.155518445e-02 1.113564357e-02 1.070230813e-02 1.025700370e-02
 9.801408990e-03 9.337054136e-03 8.865323245e-03 8.387460024e-03 7.904575566e-03
 7.417657490e-03 6.927579822e-03 6.435113125e-03 5.940934550e-03 5.445637539e-03
 4.949741034e-03 4.453698082e-03 3.957903791e-03 3.462702611e-03 2.968394959e-03
 7.919761534e-03 8.124839914e-03 8.339699107e-03 8.563763700e-03 8.796606328e-03
 9.037905329e-03 9.287394955e-03 9.544821639e-03 9.809909427e-03 1.008233318e-02
 1.036169700e-02 1.064751568e-02 1.093919744e-02 1.123602696e-02 1.153714825e-02
 1.184154711e-02 1.214803352e-02 1.245522438e-02 1.276152747e-02 1.306512786e-02
 1.336397816e-02 1.365579458e-02 1.393806062e-02 1.420804061e-02 1.446280696e-02
 1.469927868e-02 1.491428359e-02 1.510461535e-02 1.526712750e-02 1.539884922e-02
 1.549705114e-02 1.555935889e-02 1.558384930e-02 1.556912570e-02 1.551436949e-02
 1.541936487e-02 1.528449444e-02 1.511070372e-02 1.489943098e-02 1.465254362e-02
 1.437225394e-02 1.406101223e-02 1.372141634e-02 1.335613266e-02 1.296781971e-02
 1.255906975e-02 1.213236259e-02 1.169003250e-02 1.123424667e-02 1.076699373e-02
 1.029008004e-02 9.805132129e-03 9.313603455e-03 8.816784276e-03 8.315813316e-03
 7.811690462e-03 7.305289748e-03 6.797372191e-03 6.288598111e-03 5.779538744e-03
 5.270687009e-03 4.762467388e-03 4.255244888e-03 3.749333127e-03 3.245001586e-03
 8.083775382e-03 8.300280309e-03 8.526942403e-03 8.763116452e-03 9.008417187e-03
 9.262616677e-03 9.525558160e-03 9.797094900e-03 1.007704916e-02 1.036518404e-02
 1.066118222e-02 1.096462785e-02 1.127498907e-02 1.159159998e-02 1.191364146e-02
 1.224012062e-02 1.256984925e-02 1.290142161e-02 1.323319279e-02 1.356325872e-02
 1.388943977e-02 1.420927045e-02 1.451999734e-02 1.481858643e-02 1.510175392e-02
 1.536599393e-02 1.560768229e-02 1.582309082e-02 1.600853011e-02 1.616048696e-02
 1.627574661e-02 1.635151898e-02 1.638555254e-02 1.637622650e-02 1.632261491e-02
 1.622451798e-02 1.608245792e-02 1.589763867e-02 1.567187249e-02 1.540748485e-02
 1.510719296e-02 1.477394869e-02 1.441083631e-02 1.402099050e-02 1.360749017e-02
 1.317329888e-02 1.272121371e-02 1.225383181e-02 1.177353183e-02 1.128246701e-02
 1.078256689e-02 1.027554559e-02 9.762914330e-03 9.245996538e-03 8.725944398e-03
 8.203755719e-03 7.680290533e-03 7.156286933e-03 6.632375888e-03 6.109094862e-03
 5.586900195e-03 5.066178243e-03 4.547255330e-03 4.030406572e-03 3.515863689e-03
 8.240012051e-03 8.469040006e-03 8.708231259e-03 8.956968386e-03 9.215020804e-03
 9.482343111e-03 9.758948256e-03 1.004483602e-02 1.033995362e-02 1.064417217e-02
 1.095726975e-02 1.127891591e-02 1.160865530e-02 1.194588907e-02 1.228985379e-02
 1.263959759e-02 1.299395412e-02 1.335151453e-02 1.371059880e-02 1.406922761e-02
 1.442509694e-02 1.477555917e-02 1.511761432e-02 1.544789722e-02 1.576273859e-02
 1.605811044e-02 1.632976502e-02 1.657334671e-02 1.678453736e-02 1.695921270e-02
 1.709359809e-02 1.718442026e-02 1.722904438e-02 1.722558629e-02 1.717299132e-02
 1.707107363e-02 1.692051258e-02 1.672280611e-02 1.648018452e-02 1.619549167e-02
 1.587203864e-02 1.551343742e-02 1.512343815e-02 1.470574908e-02 1.426392725e-02
 1.380135661e-02 1.332118237e-02 1.282628055e-02 1.231924563e-02 1.180239101e-02
 1.127775882e-02 1.074713601e-02 1.021207430e-02 9.673911943e-03 9.133796049e-03
 8.592704302e-03 8.051465615e-03 7.510779250e-03 6.971232249e-03 6.433315112e-03
 5.897435766e-03 5.363931912e-03 4.833081862e-03 4.305114021e-03 3.780215135e-03
 8.388474093e-03 8.631354476e-03 8.883739593e-03 9.145321597e-03 9.416232226e-03
 9.696732773e-03 9.987073570e-03 1.028743724e-02 1.059791711e-02 1.091850754e-02
 1.124909588e-02 1.158945203e-02 1.193921412e-02 1.229786983e-02 1.266473328e-02
 1.303891772e-02 1.341930422e-02 1.380450702e-02 1.419283635e-02 1.458226000e-02
 1.497036543e-02 1.535432847e-02 1.573091239e-02 1.609634914e-02 1.644639004e-02
 1.677638391e-02 1.708140086e-02 1.735637539e-02 1.759627400e-02 1.779627833e-02
 1.795197304e-02 1.805952860e-02 1.811586675e-02 1.811879676e-02 1.806711178e-02
 1.796063774e-02 1.780023025e-02 1.758771972e-02 1.732580842e-02 1.701792722e-02
 1.666806128e-02 1.628055638e-02 1.585992008e-02 1.541062416e-02 1.493692633e-02
 1.444269358e-02 1.393144664e-02 1.340634936e-02 1.287020840e-02 1.232548448e-02
 1.177431331e-02 1.121853219e-02 1.065970921e-02 1.009917315e-02 9.538042467e-03
 8.977252535e-03 8.417580688e-03 7.859668781e-03 7.304043278e-03 6.751132930e-03
 6.201284223e-03 5.654774785e-03 5.111824972e-03 4.572607832e-03 4.037257662e-03
 8.530136775e-03 8.788141573e-03 9.054014113e-03 9.328340837e-03 9.611908970e-03
 9.905412797e-03 1.020938831e-02 1.052421778e-02 1.085014760e-02 1.118730148e-02
 1.153568492e-02 1.189518103e-02 1.226553855e-02 1.264635296e-02 1.303704132e-02
 1.343681095e-02 1.384462251e-02 1.425914754e-02 1.467872167e-02 1.510129431e-02
 1.552437176e-02 1.594497994e-02 1.635946392e-02 1.676352896e-02 1.715230755e-02
 1.752045605e-02 1.786228944e-02 1.817194804e-02 1.844359285e-02 1.867162086e-02
 1.885088889e-02 1.897693240e-02 1.904616471e-02 1.905604167e-02 1.900517885e-02
 1.889341163e-02 1.872179278e-02 1.849252731e-02 1.820884964e-02 1.787485230e-02
 1.749527859e-02 1.707529385e-02 1.662025045e-02 1.613545915e-02 1.562597933e-02
 1.509643262e-02 1.455085079e-02 1.399268170e-02 1.342492904e-02 1.285017632e-02
 1.227062296e-02 1.168812437e-02 1.110423263e-02 1.052023582e-02 9.937194532e-03
 9.355975177e-03 8.777279551e-03 8.201670861e-03 7.629596337e-03 7.061406729e-03
 6.497373009e-03 5.937700613e-03 5.382541531e-03 4.832004549e-03 4.286163908e-03
 8.667880549e-03 8.941240356e-03 9.219944683e-03 9.506261825e-03 9.801867714e-03
 1.010792939e-02 1.042525340e-02 1.075439937e-02 1.109575128e-02 1.144955621e-02
 1.181594078e-02 1.219491193e-02 1.258634632e-02 1.298997072e-02 1.340533423e-02
 1.383177289e-02 1.426836644e-02 1.471388733e-02 1.516674321e-02 1.562491783e-02
 1.608584754e-02 1.654619276e-02 1.700183730e-02 1.744792155e-02 1.787891133e-02
 1.828870610e-02 1.867078977e-02 1.901842206e-02 1.932486523e-02 1.958363646e-02
 1.978877263e-02 1.993509087e-02 2.001842701e-02 2.003583358e-02 1.998572151e-02
 1.986793332e-02 1.968374133e-02 1.943577051e-02 1.912785214e-02 1.876481983e-02
 1.835226364e-02 1.789626008e-02 1.740309627e-02 1.687900446e-02 1.632992049e-02
 1.576127515e-02 1.517782533e-02 1.458352609e-02 1.398154950e-02 1.337456148e-02
 1.276478135e-02 1.215403867e-02 1.154382741e-02 1.093535590e-02 1.032959165e-02
 9.727300808e-03 9.129082203e-03 8.535396624e-03 7.946591625e-03 7.362922480e-03
 6.784569791e-03 6.211654211e-03 5.644248733e-03 5.082388923e-03 4.526081426e-03
 8.807184483e-03 9.093159351e-03 9.382426953e-03 9.679148236e-03 9.985735851e-03
 1.030366369e-02 1.063389098e-02 1.097708244e-02 1.133372035e-02 1.170415834e-02
 1.208864252e-02 1.248731312e-02 1.290019304e-02 1.332716627e-02 1.376794731e-02
 1.422204153e-02 1.468869571e-02 1.516683728e-02 1.565501688e-02 1.615124571e-02
 1.665269155e-02 1.715564301e-02 1.765550125e-02 1.814680780e-02 1.862331486e-02
 1.907810311e-02 1.950375030e-02 1.989254917e-02 2.023676907e-02 2.052895017e-02
 2.076221469e-02 2.093057527e-02 2.102921854e-02 2.105474185e-02 2.100532326e-02
 2.088081010e-02 2.068271777e-02 2.041413865e-02 2.007956837e-02 1.968466410e-02
 1.923595401e-02 1.874051988e-02 1.820567487e-02 1.763865619e-02 1.704634861e-02
 1.643504965e-02 1.581028283e-02 1.517665940e-02 1.453778443e-02 1.389635504e-02
 1.325454934e-02 1.261411332e-02 1.197642977e-02 1.134257994e-02 1.071339679e-02
 1.008951035e-02 9.471385883e-03 8.859355821e-03 8.253646188e-03 7.654398479e-03
 7.061687639e-03 6.475536824e-03 5.895929473e-03 5.322819184e-03 4.756137768e-03
